id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
panqian_motorcycle3,139.0,1068471755#2_0,2.3,0.0,139.0,59993.0,1172895341#1_0,407.32,3.83,59854.0,667537.67,275.0,26.0,306.0,13183.96,2.0,tripinfo_panqian_motorcycle3 routing_panqian_motorcycle3,motorcycle,1.04,
panqian_motorcycle4,141.0,1068471755#2_0,2.3,0.0,141.0,59761.0,1172895341#1_0,407.32,5.12,59620.0,667536.9,145.0,28.0,168.0,13337.26,2.0,tripinfo_panqian_motorcycle4 routing_panqian_motorcycle4,motorcycle,1.04,
panqian_motorcycle5,143.0,1068471755#2_0,2.3,0.0,143.0,58694.0,1172895341#1_0,407.32,3.52,58551.0,667536.54,188.0,26.0,221.0,14104.75,2.0,tripinfo_panqian_motorcycle5 routing_panqian_motorcycle5,motorcycle,1.09,
panqian_motorcycle6,145.0,1068471755#2_0,2.3,0.0,145.0,60002.0,1172895341#1_0,407.32,4.57,59857.0,667537.71,170.0,22.0,188.0,11427.69,2.0,tripinfo_panqian_motorcycle6 routing_panqian_motorcycle6,motorcycle,1.0,
panqian_motorcycle7,147.0,1068471755#2_0,2.3,0.0,147.0,62049.0,1172895341#1_0,407.32,4.07,61902.0,667537.74,193.0,29.0,147.0,8320.06,2.0,tripinfo_panqian_motorcycle7 routing_panqian_motorcycle7,motorcycle,0.9,
panqian_motorcycle8,149.0,1068471755#2_0,2.3,0.0,149.0,63453.0,1172895341#1_0,407.32,3.59,63304.0,667537.38,155.0,30.0,122.0,8307.35,2.0,tripinfo_panqian_motorcycle8 routing_panqian_motorcycle8,motorcycle,0.88,
panqian_motorcycle9,151.0,1068471755#2_0,2.3,0.0,151.0,65797.0,1172895341#1_0,407.32,3.81,65646.0,667126.26,236.0,28.0,126.0,8970.54,1.0,tripinfo_panqian_motorcycle9 routing_panqian_motorcycle9,motorcycle,0.85,
panqian_private0,303.0,1068471755#2_0,5.1,0.0,303.0,58139.0,1172895341#1_0,407.32,1.84,57836.0,668388.87,503.0,29.0,359.0,13928.81,5.0,tripinfo_panqian_private0 routing_panqian_private0,private,1.11,
panqian_private1,306.0,1068471755#2_0,5.1,0.0,306.0,63259.0,1172895341#1_0,407.32,2.2,62953.0,667123.1,702.0,31.0,538.0,6739.99,3.0,tripinfo_panqian_private1 routing_panqian_private1,private,0.86,
panqian_private10,333.0,1068471755#2_0,5.1,0.0,333.0,61604.0,1172895341#1_0,407.32,1.83,61271.0,668388.88,727.0,34.0,487.0,13347.81,5.0,tripinfo_panqian_private10 routing_panqian_private10,private,1.02,
panqian_private11,336.0,1068471755#2_0,5.1,0.0,336.0,65344.0,1172895341#1_0,407.32,1.32,65008.0,667123.46,960.0,38.0,617.0,5392.24,3.0,tripinfo_panqian_private11 routing_panqian_private11,private,0.82,
panqian_private12,339.0,1068471755#2_0,5.1,0.0,339.0,63095.0,1172895341#1_0,407.32,2.14,62756.0,668388.87,909.0,31.0,734.0,12418.63,5.0,tripinfo_panqian_private12 routing_panqian_private12,private,0.97,
panqian_private13,342.0,1068471755#2_0,5.1,0.0,342.0,63045.0,1172895341#1_0,407.32,1.33,62703.0,668388.67,1129.0,34.0,940.0,15162.5,5.0,tripinfo_panqian_private13 routing_panqian_private13,private,1.03,
panqian_private14,345.0,1068471755#2_0,5.1,0.0,345.0,63096.0,1172895341#1_0,407.32,1.49,62751.0,668389.71,921.0,27.0,755.0,12639.58,5.0,tripinfo_panqian_private14 routing_panqian_private14,private,0.98,
panqian_private15,348.0,1068471755#2_0,5.1,0.0,348.0,63063.0,1172895341#1_0,407.32,1.62,62715.0,668389.34,1150.0,31.0,971.0,15198.01,5.0,tripinfo_panqian_private15 routing_panqian_private15,private,1.03,
panqian_private16,351.0,1068471755#2_0,5.1,0.0,351.0,63129.0,1172895341#1_0,407.32,1.57,62778.0,668389.8,868.0,26.0,720.0,11893.32,5.0,tripinfo_panqian_private16 routing_panqian_private16,private,0.96,
panqian_private17,354.0,1068471755#2_0,5.1,0.0,354.0,63123.0,1172895341#1_0,407.32,1.93,62769.0,668389.3,1057.0,32.0,835.0,11284.14,5.0,tripinfo_panqian_private17 routing_panqian_private17,private,0.95,
panqian_private18,357.0,1068471755#2_0,5.1,0.0,357.0,63054.0,1172895341#1_0,407.32,1.8,62697.0,668388.94,1294.0,37.0,1110.0,17165.96,5.0,tripinfo_panqian_private18 routing_panqian_private18,private,1.08,
panqian_private19,360.0,1068471755#2_0,5.1,0.0,360.0,64207.0,1172895341#1_0,407.32,2.18,63847.0,668388.92,998.0,35.0,632.0,7202.98,4.0,tripinfo_panqian_private19 routing_panqian_private19,private,0.86,
panqian_private2,309.0,1068471755#2_0,5.1,0.0,309.0,59268.0,1172895341#1_0,407.32,1.95,58959.0,668388.43,729.0,34.0,543.0,10216.37,5.0,tripinfo_panqian_private2 routing_panqian_private2,private,1.0,
panqian_private20,363.0,1068471755#2_0,5.1,0.0,363.0,61859.0,1172895341#1_0,407.32,2.33,61496.0,668388.93,1032.0,34.0,757.0,20169.33,5.0,tripinfo_panqian_private20 routing_panqian_private20,private,1.19,
panqian_private21,366.0,1068471755#2_0,5.1,0.0,366.0,63590.0,1172895341#1_0,407.32,2.49,63224.0,668389.99,1333.0,30.0,1053.0,11426.01,5.0,tripinfo_panqian_private21 routing_panqian_private21,private,0.95,
panqian_private22,369.0,1068471755#2_0,5.1,0.0,369.0,61905.0,1172895341#1_0,407.32,2.01,61536.0,668388.94,1016.0,29.0,740.0,20719.75,5.0,tripinfo_panqian_private22 routing_panqian_private22,private,1.2,
panqian_private23,372.0,1068471755#2_0,5.1,0.0,372.0,63934.0,1172895341#1_0,407.32,2.22,63562.0,668389.25,1213.0,41.0,864.0,9430.6,6.0,tripinfo_panqian_private23 routing_panqian_private23,private,0.9,
panqian_private24,375.0,1068471755#2_0,5.1,0.0,375.0,63098.0,1172895341#1_0,407.32,1.82,62723.0,668388.85,1144.0,30.0,808.0,13426.2,5.0,tripinfo_panqian_private24 routing_panqian_private24,private,0.99,
panqian_private25,378.0,1068471755#2_0,5.1,0.0,378.0,63268.0,1172895341#1_0,407.32,2.52,62890.0,668388.85,1587.0,39.0,1216.0,18605.93,5.0,tripinfo_panqian_private25 routing_panqian_private25,private,1.12,
panqian_private26,381.0,1068471755#2_0,5.1,0.0,381.0,62631.0,1172895341#1_0,407.32,1.94,62250.0,668387.99,1462.0,42.0,1134.0,17915.58,5.0,tripinfo_panqian_private26 routing_panqian_private26,private,1.11,
panqian_private27,384.0,1068471755#2_0,5.1,0.0,384.0,63549.0,1172895341#1_0,407.32,1.81,63165.0,668388.54,1431.0,30.0,1177.0,13620.89,5.0,tripinfo_panqian_private27 routing_panqian_private27,private,1.0,
panqian_private28,387.0,1068471755#2_0,5.1,0.0,387.0,62997.0,1172895341#1_0,407.32,2.29,62610.0,668388.73,1755.0,43.0,1415.0,18951.6,5.0,tripinfo_panqian_private28 routing_panqian_private28,private,1.14,
panqian_private29,390.0,1068471755#2_0,5.1,0.0,390.0,63121.0,1172895341#1_0,407.32,2.0,62731.0,668388.82,1436.0,29.0,1169.0,14146.01,5.0,tripinfo_panqian_private29 routing_panqian_private29,private,1.02,
panqian_private3,312.0,1068471755#2_0,5.1,0.0,312.0,62759.0,1172895341#1_0,407.32,1.32,62447.0,668389.64,859.0,31.0,600.0,11138.44,5.0,tripinfo_panqian_private3 routing_panqian_private3,private,0.95,
panqian_private30,393.0,1068471755#2_0,5.1,0.0,393.0,63262.0,1172895341#1_0,407.32,2.32,62869.0,668388.6,1687.0,35.0,1315.0,18325.28,5.0,tripinfo_panqian_private30 routing_panqian_private30,private,1.11,
panqian_private31,396.0,1068471755#2_0,5.1,0.0,396.0,63641.0,1172895341#1_0,407.32,2.25,63245.0,668389.25,1334.0,36.0,1043.0,10690.84,5.0,tripinfo_panqian_private31 routing_panqian_private31,private,0.94,
panqian_private32,399.0,1068471755#2_0,5.1,0.0,399.0,63553.0,1172895341#1_0,407.32,1.51,63154.0,668388.25,1528.0,33.0,1248.0,14367.72,5.0,tripinfo_panqian_private32 routing_panqian_private32,private,1.01,
panqian_private33,402.0,1068471755#2_0,5.1,0.0,402.0,63935.0,1172895341#1_0,407.32,2.51,63533.0,668389.56,1217.0,38.0,930.0,9401.95,6.0,tripinfo_panqian_private33 routing_panqian_private33,private,0.91,
panqian_private34,405.0,1068471755#2_0,5.1,0.0,405.0,63936.0,1172895341#1_0,407.32,1.98,63531.0,668388.65,1409.0,35.0,1091.0,10662.24,5.0,tripinfo_panqian_private34 routing_panqian_private34,private,0.93,
panqian_private35,409.0,1068471755#2_0,5.1,0.0,409.0,65776.0,1172895341#1_0,407.32,1.32,65367.0,667123.08,703.0,40.0,224.0,5867.96,3.0,tripinfo_panqian_private35 routing_panqian_private35,private,0.81,
panqian_private36,412.0,1068471755#2_0,5.1,0.0,412.0,63487.0,1172895341#1_0,407.32,1.42,63075.0,668388.92,1597.0,30.0,1370.0,17734.03,5.0,tripinfo_panqian_private36 routing_panqian_private36,private,1.1,
panqian_private37,415.0,1068471755#2_0,5.1,0.0,415.0,63504.0,1172895341#1_0,407.32,2.01,63089.0,668388.94,1722.0,28.0,1482.0,16991.85,5.0,tripinfo_panqian_private37 routing_panqian_private37,private,1.08,
panqian_private38,418.0,1068471755#2_0,5.1,0.0,418.0,63943.0,1172895341#1_0,407.32,1.6,63525.0,668389.19,1289.0,33.0,1028.0,10314.85,5.0,tripinfo_panqian_private38 routing_panqian_private38,private,0.92,
panqian_private39,421.0,1068471755#2_0,5.1,0.0,421.0,65305.0,1172895341#1_0,407.32,2.1,64884.0,667383.1,1073.0,50.0,421.0,7419.2,4.0,tripinfo_panqian_private39 routing_panqian_private39,private,0.84,
panqian_private4,315.0,1068471755#2_0,5.1,0.0,315.0,61901.0,1172895341#1_0,407.32,1.39,61586.0,668388.16,798.0,31.0,525.0,11940.84,5.0,tripinfo_panqian_private4 routing_panqian_private4,private,0.98,
panqian_private40,424.0,1068471755#2_0,5.1,0.0,424.0,65281.0,1172895341#1_0,407.32,2.53,64857.0,667384.33,1081.0,44.0,444.0,7919.98,5.0,tripinfo_panqian_private40 routing_panqian_private40,private,0.85,
panqian_private41,427.0,1068471755#2_0,5.1,0.0,427.0,63938.0,1172895341#1_0,407.32,2.03,63511.0,668387.72,1463.0,39.0,1180.0,12190.43,5.0,tripinfo_panqian_private41 routing_panqian_private41,private,0.96,
panqian_private42,430.0,1068471755#2_0,5.1,0.0,430.0,65300.0,1172895341#1_0,407.32,1.4,64870.0,667382.72,1093.0,47.0,475.0,7789.97,5.0,tripinfo_panqian_private42 routing_panqian_private42,private,0.85,
panqian_private43,433.0,1068471755#2_0,5.1,0.0,433.0,63462.0,1172895341#1_0,407.32,1.59,63029.0,668389.18,1835.0,38.0,1549.0,19207.68,5.0,tripinfo_panqian_private43 routing_panqian_private43,private,1.14,
panqian_private44,436.0,1068471755#2_0,5.1,0.0,436.0,63495.0,1172895341#1_0,407.32,2.03,63059.0,668389.27,1799.0,36.0,1510.0,17854.01,5.0,tripinfo_panqian_private44 routing_panqian_private44,private,1.1,
panqian_private45,439.0,1068471755#2_0,5.1,0.0,439.0,63526.0,1172895341#1_0,407.32,1.43,63087.0,668388.09,1658.0,32.0,1406.0,16082.8,5.0,tripinfo_panqian_private45 routing_panqian_private45,private,1.06,
panqian_private46,442.0,1068471755#2_0,5.1,0.0,442.0,63594.0,1172895341#1_0,407.32,1.55,63152.0,668388.29,1510.0,30.0,1277.0,13406.52,5.0,tripinfo_panqian_private46 routing_panqian_private46,private,0.99,
panqian_private47,445.0,1068471755#2_0,5.1,0.0,445.0,64163.0,1172895341#1_0,407.32,1.37,63718.0,668389.3,1185.0,34.0,898.0,9090.56,6.0,tripinfo_panqian_private47 routing_panqian_private47,private,0.9,
panqian_private48,448.0,1068471755#2_0,5.1,0.0,448.0,63455.0,1172895341#1_0,407.32,1.51,63007.0,668388.19,1751.0,33.0,1520.0,21101.17,5.0,tripinfo_panqian_private48 routing_panqian_private48,private,1.19,
panqian_private49,451.0,1068471755#2_0,5.1,0.0,451.0,64974.0,1172895341#1_0,407.32,1.59,64523.0,668388.87,1291.0,38.0,989.0,11482.85,5.0,tripinfo_panqian_private49 routing_panqian_private49,private,0.93,
panqian_private5,318.0,1068471755#2_0,5.1,0.0,318.0,63120.0,1172895341#1_0,407.32,1.9,62802.0,668388.87,835.0,28.0,614.0,10956.13,5.0,tripinfo_panqian_private5 routing_panqian_private5,private,0.94,
panqian_private6,321.0,1068471755#2_0,5.1,0.0,321.0,59181.0,1172895341#1_0,407.32,1.41,58860.0,668388.55,825.0,33.0,577.0,14739.62,5.0,tripinfo_panqian_private6 routing_panqian_private6,private,1.11,
panqian_private7,324.0,1068471755#2_0,5.1,0.0,324.0,65327.0,1172895341#1_0,407.32,2.36,65003.0,667123.41,682.0,35.0,425.0,6078.33,3.0,tripinfo_panqian_private7 routing_panqian_private7,private,0.82,
panqian_private8,327.0,1068471755#2_0,5.1,0.0,327.0,59176.0,1172895341#1_0,407.32,2.51,58849.0,668387.5,854.0,32.0,629.0,15732.11,5.0,tripinfo_panqian_private8 routing_panqian_private8,private,1.13,
panqian_private9,330.0,1068471755#2_0,5.1,0.0,330.0,63196.0,1172895341#1_0,407.32,1.88,62866.0,667123.41,1002.0,31.0,670.0,8645.53,5.0,tripinfo_panqian_private9 routing_panqian_private9,private,0.9,
panqian_taxi0,499.0,1068471755#2_0,5.1,0.0,499.0,64107.0,1172895341#1_0,407.32,2.35,63608.0,668389.57,1934.0,38.0,1573.0,14435.36,5.0,tripinfo_panqian_taxi0 routing_panqian_taxi0,taxi,1.01,
panqian_taxi1,502.0,1068471755#2_0,5.1,0.0,502.0,64103.0,1172895341#1_0,407.32,2.12,63601.0,668389.67,1633.0,35.0,1316.0,13508.26,5.0,tripinfo_panqian_taxi1 routing_panqian_taxi1,taxi,0.99,
panqian_taxi10,537.0,1068471755#2_0,5.1,0.0,537.0,64075.0,1172895341#1_0,407.32,1.38,63538.0,668389.68,1910.0,39.0,1590.0,15836.39,5.0,tripinfo_panqian_taxi10 routing_panqian_taxi10,taxi,1.04,
panqian_taxi11,542.0,1068471755#2_0,5.1,0.0,542.0,64983.0,1172895341#1_0,407.32,1.81,64441.0,667383.09,1565.0,44.0,1150.0,13364.19,6.0,tripinfo_panqian_taxi11 routing_panqian_taxi11,taxi,0.96,
panqian_taxi12,547.0,1068471755#2_0,5.1,0.0,547.0,64922.0,1172895341#1_0,407.32,1.37,64375.0,667383.15,1724.0,52.0,1178.0,15299.4,6.0,tripinfo_panqian_taxi12 routing_panqian_taxi12,taxi,1.0,
panqian_taxi13,550.0,1068471755#2_0,5.1,0.0,550.0,64903.0,1172895341#1_0,407.32,2.19,64353.0,667383.38,1812.0,49.0,1320.0,16338.96,6.0,tripinfo_panqian_taxi13 routing_panqian_taxi13,taxi,1.03,
panqian_taxi14,554.0,1068471755#2_0,5.1,0.0,554.0,64979.0,1172895341#1_0,407.32,2.43,64425.0,667383.7,1655.0,50.0,1123.0,13199.53,6.0,tripinfo_panqian_taxi14 routing_panqian_taxi14,taxi,0.96,
panqian_taxi2,505.0,1068471755#2_0,5.1,0.0,505.0,64063.0,1172895341#1_0,407.32,1.86,63558.0,668389.24,1872.0,37.0,1534.0,14930.72,5.0,tripinfo_panqian_taxi2 routing_panqian_taxi2,taxi,1.02,
panqian_taxi3,508.0,1068471755#2_0,5.1,0.0,508.0,64079.0,1172895341#1_0,407.32,2.09,63571.0,668388.78,1740.0,37.0,1427.0,14831.86,5.0,tripinfo_panqian_taxi3 routing_panqian_taxi3,taxi,1.02,
panqian_taxi4,511.0,1068471755#2_0,5.1,0.0,511.0,65032.0,1172895341#1_0,407.32,1.97,64521.0,667383.04,1202.0,46.0,731.0,9841.65,7.0,tripinfo_panqian_taxi4 routing_panqian_taxi4,taxi,0.89,
panqian_taxi5,514.0,1068471755#2_0,5.1,0.0,514.0,64112.0,1172895341#1_0,407.32,2.25,63598.0,668388.55,1497.0,37.0,1229.0,12814.39,5.0,tripinfo_panqian_taxi5 routing_panqian_taxi5,taxi,0.97,
panqian_taxi6,519.0,1068471755#2_0,5.1,0.0,519.0,64084.0,1172895341#1_0,407.32,1.62,63565.0,668388.81,1788.0,38.0,1435.0,14985.66,5.0,tripinfo_panqian_taxi6 routing_panqian_taxi6,taxi,1.02,
panqian_taxi7,524.0,1068471755#2_0,5.1,0.0,524.0,63985.0,1172895341#1_0,407.32,1.8,63461.0,668388.86,1917.0,44.0,1533.0,18422.61,5.0,tripinfo_panqian_taxi7 routing_panqian_taxi7,taxi,1.11,
panqian_taxi8,530.0,1068471755#2_0,5.1,0.0,530.0,64946.0,1172895341#1_0,407.32,1.54,64416.0,668389.62,1645.0,33.0,1357.0,12615.02,5.0,tripinfo_panqian_taxi8 routing_panqian_taxi8,taxi,0.95,
panqian_taxi9,533.0,1068471755#2_0,5.1,0.0,533.0,64975.0,1172895341#1_0,407.32,1.44,64442.0,667383.13,1602.0,40.0,1202.0,12484.79,6.0,tripinfo_panqian_taxi9 routing_panqian_taxi9,taxi,0.95,
qiuzhugang_bus0,0.0,588559167#3_0,12.1,0.0,0.0,16155.0,-777284203_0,146.51,0.83,16155.0,187197.87,170.0,21.0,114.0,2517.91,1.0,tripinfo_qiuzhugang_bus0 routing_qiuzhugang_bus0,bus,1.0,
qiuzhugang_bus1,5.0,588559167#3_0,12.1,0.0,5.0,16680.0,-777284203_0,146.51,0.69,16675.0,187198.71,582.0,32.0,384.0,2766.34,1.0,tripinfo_qiuzhugang_bus1 routing_qiuzhugang_bus1,bus,1.0,
qiuzhugang_bus2,10.0,588559167#3_0,12.1,0.0,10.0,16240.0,-777284203_0,146.51,1.15,16230.0,187197.57,560.0,30.0,328.0,2377.89,1.0,tripinfo_qiuzhugang_bus2 routing_qiuzhugang_bus2,bus,1.0,
qiuzhugang_bus3,16.0,588559167#3_0,12.1,0.0,16.0,16381.0,-777284203_0,146.51,0.87,16365.0,187197.65,544.0,30.0,368.0,2471.29,1.0,tripinfo_qiuzhugang_bus3 routing_qiuzhugang_bus3,bus,1.0,
qiuzhugang_bus4,22.0,588559167#3_0,12.1,0.0,22.0,16687.0,-777284203_0,146.51,0.88,16665.0,187196.8,644.0,33.0,452.0,2690.17,1.0,tripinfo_qiuzhugang_bus4 routing_qiuzhugang_bus4,bus,1.0,
qiuzhugang_bus5,28.0,588559167#3_0,12.1,0.0,28.0,16851.0,-777284203_0,146.51,0.93,16823.0,187197.63,766.0,46.0,435.0,2864.94,1.0,tripinfo_qiuzhugang_bus5 routing_qiuzhugang_bus5,bus,1.0,
qiuzhugang_bus6,34.0,588559167#3_0,12.1,0.0,34.0,17004.0,-777284203_0,146.51,0.82,16970.0,187198.21,865.0,49.0,598.0,2849.26,1.0,tripinfo_qiuzhugang_bus6 routing_qiuzhugang_bus6,bus,1.0,
qiuzhugang_bus7,40.0,588559167#3_0,12.1,0.0,40.0,16842.0,-777284203_0,146.51,0.8,16802.0,187196.5,799.0,47.0,413.0,2865.61,1.0,tripinfo_qiuzhugang_bus7 routing_qiuzhugang_bus7,bus,1.0,
qiuzhugang_bus8,46.0,588559167#3_0,12.1,0.0,46.0,17052.0,-777284203_0,146.51,1.14,17006.0,187197.51,826.0,45.0,586.0,2897.26,1.0,tripinfo_qiuzhugang_bus8 routing_qiuzhugang_bus8,bus,1.0,
qiuzhugang_bus9,51.0,588559167#3_0,12.1,0.0,51.0,16912.0,-777284203_0,146.51,0.94,16861.0,187196.87,757.0,48.0,449.0,2888.34,1.0,tripinfo_qiuzhugang_bus9 routing_qiuzhugang_bus9,bus,1.0,
qiuzhugang_motorcycle0,55.0,588559167#3_0,2.3,0.0,55.0,17426.0,-777284203_0,146.51,5.37,17371.0,187207.81,323.0,41.0,125.0,2877.67,1.0,tripinfo_qiuzhugang_motorcycle0 routing_qiuzhugang_motorcycle0,motorcycle,0.94,
qiuzhugang_motorcycle1,58.0,588559167#3_0,2.3,0.0,58.0,16146.0,-777284203_0,146.51,3.55,16088.0,187208.29,366.0,30.0,182.0,3643.94,1.0,tripinfo_qiuzhugang_motorcycle1 routing_qiuzhugang_motorcycle1,motorcycle,1.1,
qiuzhugang_motorcycle2,60.0,588559167#3_0,2.3,0.0,60.0,16386.0,-777284203_0,146.51,3.4,16326.0,187208.15,328.0,33.0,164.0,3044.78,1.0,tripinfo_qiuzhugang_motorcycle2 routing_qiuzhugang_motorcycle2,motorcycle,1.03,
qiuzhugang_motorcycle3,62.0,588559167#3_0,2.3,0.0,62.0,16654.0,-777284203_0,146.51,5.23,16592.0,187207.0,291.0,27.0,164.0,3211.41,1.0,tripinfo_qiuzhugang_motorcycle3 routing_qiuzhugang_motorcycle3,motorcycle,1.02,
qiuzhugang_motorcycle4,64.0,588559167#3_0,2.3,0.0,64.0,16159.0,-777284203_0,146.51,5.21,16095.0,187207.76,308.0,28.0,180.0,3165.88,1.0,tripinfo_qiuzhugang_motorcycle4 routing_qiuzhugang_motorcycle4,motorcycle,1.06,
qiuzhugang_motorcycle5,66.0,588559167#3_0,2.3,0.0,66.0,16150.0,-777284203_0,146.51,4.8,16084.0,187207.4,364.0,24.0,224.0,4123.52,1.0,tripinfo_qiuzhugang_motorcycle5 routing_qiuzhugang_motorcycle5,motorcycle,1.15,
qiuzhugang_motorcycle6,68.0,588559167#3_0,2.3,0.0,68.0,16696.0,-777284203_0,146.51,4.34,16628.0,187207.34,352.0,34.0,177.0,3347.29,1.0,tripinfo_qiuzhugang_motorcycle6 routing_qiuzhugang_motorcycle6,motorcycle,1.03,
qiuzhugang_motorcycle7,70.0,588559167#3_0,2.3,0.0,70.0,19608.0,-777284203_0,146.51,4.94,19538.0,187207.79,181.0,26.0,114.0,2967.73,1.0,tripinfo_qiuzhugang_motorcycle7 routing_qiuzhugang_motorcycle7,motorcycle,0.82,
qiuzhugang_motorcycle8,72.0,588559167#3_0,2.3,0.0,72.0,16151.0,-777284203_0,146.51,3.57,16079.0,187207.73,337.0,31.0,160.0,3822.07,1.0,tripinfo_qiuzhugang_motorcycle8 routing_qiuzhugang_motorcycle8,motorcycle,1.12,
qiuzhugang_motorcycle9,73.0,588559167#3_0,2.3,0.0,73.0,16767.0,-777284203_0,146.51,4.77,16694.0,187207.39,252.0,31.0,155.0,3122.72,1.0,tripinfo_qiuzhugang_motorcycle9 routing_qiuzhugang_motorcycle9,motorcycle,1.01,
qiuzhugang_private0,76.0,588559167#3_0,5.1,0.0,76.0,16745.0,-777284203_0,146.51,2.36,16669.0,187204.92,436.0,31.0,256.0,2700.47,1.0,tripinfo_qiuzhugang_private0 routing_qiuzhugang_private0,private,0.99,
qiuzhugang_private1,79.0,588559167#3_0,5.1,0.0,79.0,16595.0,-777284203_0,146.51,2.18,16516.0,187204.91,522.0,30.0,369.0,3807.77,1.0,tripinfo_qiuzhugang_private1 routing_qiuzhugang_private1,private,1.1,
qiuzhugang_private10,106.0,588559167#3_0,5.1,0.0,106.0,16768.0,-777284203_0,146.51,2.43,16662.0,187205.01,756.0,46.0,484.0,4275.74,1.0,tripinfo_qiuzhugang_private10 routing_qiuzhugang_private10,private,1.14,
qiuzhugang_private11,109.0,588559167#3_0,5.1,0.0,109.0,17176.0,-777284203_0,146.51,2.08,17067.0,187204.98,844.0,36.0,629.0,3633.37,1.0,tripinfo_qiuzhugang_private11 routing_qiuzhugang_private11,private,1.06,
qiuzhugang_private12,112.0,588559167#3_0,5.1,0.0,112.0,17927.0,-777284203_0,146.51,1.35,17815.0,187205.04,414.0,33.0,263.0,2205.64,1.0,tripinfo_qiuzhugang_private12 routing_qiuzhugang_private12,private,0.88,
qiuzhugang_private13,115.0,588559167#3_0,5.1,0.0,115.0,17177.0,-777284203_0,146.51,1.52,17062.0,187204.62,772.0,39.0,599.0,3357.26,1.0,tripinfo_qiuzhugang_private13 routing_qiuzhugang_private13,private,1.03,
qiuzhugang_private14,118.0,588559167#3_0,5.1,0.0,118.0,17344.0,-777284203_0,146.51,2.34,17226.0,187205.85,533.0,36.0,394.0,2922.9,1.0,tripinfo_qiuzhugang_private14 routing_qiuzhugang_private14,private,0.97,
qiuzhugang_private15,121.0,588559167#3_0,5.1,0.0,121.0,17617.0,-777284203_0,146.51,1.63,17496.0,187204.63,294.0,27.0,307.0,2123.04,1.0,tripinfo_qiuzhugang_private15 routing_qiuzhugang_private15,private,0.9,
qiuzhugang_private16,124.0,588559167#3_0,5.1,0.0,124.0,17892.0,-777284203_0,146.51,1.68,17768.0,187204.65,623.0,37.0,500.0,2683.96,1.0,tripinfo_qiuzhugang_private16 routing_qiuzhugang_private16,private,0.93,
qiuzhugang_private17,127.0,588559167#3_0,5.1,0.0,127.0,17178.0,-777284203_0,146.51,2.53,17051.0,187204.27,836.0,32.0,767.0,3296.43,1.0,tripinfo_qiuzhugang_private17 routing_qiuzhugang_private17,private,1.04,
qiuzhugang_private18,130.0,588559167#3_0,5.1,0.0,130.0,17179.0,-777284203_0,146.51,2.36,17049.0,187205.43,570.0,32.0,535.0,3011.67,1.0,tripinfo_qiuzhugang_private18 routing_qiuzhugang_private18,private,1.0,
qiuzhugang_private19,133.0,588559167#3_0,5.1,0.0,133.0,17345.0,-777284203_0,146.51,1.47,17212.0,187205.1,374.0,31.0,345.0,2646.83,1.0,tripinfo_qiuzhugang_private19 routing_qiuzhugang_private19,private,0.95,
qiuzhugang_private2,82.0,588559167#3_0,5.1,0.0,82.0,16660.0,-777284203_0,146.51,2.52,16578.0,187204.99,504.0,32.0,336.0,3288.51,1.0,tripinfo_qiuzhugang_private2 routing_qiuzhugang_private2,private,1.04,
qiuzhugang_private20,136.0,588559167#3_0,5.1,0.0,136.0,17180.0,-777284203_0,146.51,2.09,17044.0,187204.54,771.0,34.0,733.0,3476.75,1.0,tripinfo_qiuzhugang_private20 routing_qiuzhugang_private20,private,1.05,
qiuzhugang_private21,139.0,588559167#3_0,5.1,0.0,139.0,16689.0,-777284203_0,146.51,1.43,16550.0,187204.54,708.0,43.0,578.0,3978.83,1.0,tripinfo_qiuzhugang_private21 routing_qiuzhugang_private21,private,1.13,
qiuzhugang_private22,142.0,588559167#3_0,5.1,0.0,142.0,17288.0,-777284203_0,146.51,2.05,17146.0,187204.87,486.0,32.0,418.0,3132.19,1.0,tripinfo_qiuzhugang_private22 routing_qiuzhugang_private22,private,0.99,
qiuzhugang_private23,145.0,588559167#3_0,5.1,0.0,145.0,17249.0,-777284203_0,146.51,1.97,17104.0,187203.8,686.0,35.0,555.0,3643.67,1.0,tripinfo_qiuzhugang_private23 routing_qiuzhugang_private23,private,1.05,
qiuzhugang_private24,148.0,588559167#3_0,5.1,0.0,148.0,17181.0,-777284203_0,146.51,2.34,17033.0,187205.3,706.0,30.0,655.0,3571.64,1.0,tripinfo_qiuzhugang_private24 routing_qiuzhugang_private24,private,1.06,
qiuzhugang_private25,151.0,588559167#3_0,5.1,0.0,151.0,17375.0,-777284203_0,146.51,1.45,17224.0,187204.16,582.0,34.0,533.0,2379.06,1.0,tripinfo_qiuzhugang_private25 routing_qiuzhugang_private25,private,0.94,
qiuzhugang_private26,154.0,588559167#3_0,5.1,0.0,154.0,17182.0,-777284203_0,146.51,2.52,17028.0,187205.15,628.0,32.0,600.0,3234.01,1.0,tripinfo_qiuzhugang_private26 routing_qiuzhugang_private26,private,1.02,
qiuzhugang_private27,157.0,588559167#3_0,5.1,0.0,157.0,17208.0,-777284203_0,146.51,2.33,17051.0,187204.63,1009.0,35.0,850.0,4320.12,1.0,tripinfo_qiuzhugang_private27 routing_qiuzhugang_private27,private,1.14,
